arquivo_saida,threads,N,nnz,densidade,tempo_permutacao,tempo_iteracoes,biblioteca
output/tela-R-diag-grid-dim=0051-N=010404-1thr-exeLibC_1.out,1,10404,41616,0.04,0.000080,0.000070,libC
output/tela-R-diag-grid-dim=0051-N=010404-1thr-py_LibC.out,1,10404,41616,0.0384,0.000091,0.000070,libC
output/tela-R-diag-grid-dim=0051-N=010404-1thr-py_SciPy.out,1,10404,41616,0.0384,0.000388,0.000055,SciPy
output/tela-R-diag-grid-dim=0051-N=010404-24thr-exeLibC_0.out,24,10404,41616,0.04,0.000000,0.000040,libC
output/tela-R-diag-grid-dim=0051-N=010404-24thr-exeLibC_1.out,24,10404,41616,0.04,0.000023,0.000029,libC
output/tela-R-diag-grid-dim=0051-N=010404-24thr-py_LibC.out,24,10404,41616,0.0384,0.000038,0.000023,libC
output/tela-R-diag-grid-dim=0051-N=010404-2thr-exeLibC_0.out,2,10404,41616,0.04,0.000000,0.000054,libC
output/tela-R-diag-grid-dim=0051-N=010404-2thr-exeLibC_1.out,2,10404,41616,0.04,0.000044,0.000043,libC
output/tela-R-diag-grid-dim=0051-N=010404-2thr-py_LibC.out,2,10404,41616,0.0384,0.000056,0.000041,libC
output/tela-R-diag-grid-dim=0051-N=010404-48thr-exeLibC_0.out,48,10404,41616,0.04,0.000000,0.000048,libC
output/tela-R-diag-grid-dim=0051-N=010404-48thr-exeLibC_1.out,48,10404,41616,0.04,0.000034,0.000038,libC
output/tela-R-diag-grid-dim=0051-N=010404-48thr-py_LibC.out,48,10404,41616,0.0384,0.000081,0.000027,libC
output/tela-R-diag-grid-dim=0051-N=010404-4thr-exeLibC_0.out,4,10404,41616,0.04,0.000000,0.000037,libC
output/tela-R-diag-grid-dim=0051-N=010404-4thr-exeLibC_1.out,4,10404,41616,0.04,0.000029,0.000033,libC
output/tela-R-diag-grid-dim=0051-N=010404-4thr-py_LibC.out,4,10404,41616,0.0384,0.000046,0.000028,libC
output/tela-R-diag-grid-dim=0051-N=010404-8thr-exeLibC_0.out,8,10404,41616,0.04,0.000000,0.000033,libC
output/tela-R-diag-grid-dim=0051-N=010404-8thr-exeLibC_1.out,8,10404,41616,0.04,0.000022,0.000026,libC
output/tela-R-diag-grid-dim=0051-N=010404-8thr-py_LibC.out,8,10404,41616,0.0384,0.000034,0.000021,libC
output/tela-R-diag-grid-dim=0121-N=058564-16thr-exeLibC_0.out,16,58564,234256,0.01,0.000000,0.000109,libC
output/tela-R-diag-grid-dim=0121-N=058564-16thr-exeLibC_1.out,16,58564,234256,0.01,0.000102,0.000100,libC
output/tela-R-diag-grid-dim=0121-N=058564-16thr-py_LibC.out,16,58564,234256,0.0068,0.000137,0.000053,libC
output/tela-R-diag-grid-dim=0121-N=058564-1thr-exeLibC_0.out,1,58564,234256,0.01,0.000000,0.000455,libC
output/tela-R-diag-grid-dim=0121-N=058564-1thr-exeLibC_1.out,1,58564,234256,0.01,0.000495,0.000402,libC
output/tela-R-diag-grid-dim=0121-N=058564-1thr-py_LibC.out,1,58564,234256,0.0068,0.000553,0.000396,libC
output/tela-R-diag-grid-dim=0121-N=058564-1thr-py_SciPy.out,1,58564,234256,0.0068,0.001983,0.000285,SciPy
output/tela-R-diag-grid-dim=0121-N=058564-24thr-exeLibC_0.out,24,58564,234256,0.01,0.000000,0.000113,libC
output/tela-R-diag-grid-dim=0121-N=058564-24thr-exeLibC_1.out,24,58564,234256,0.01,0.000098,0.000099,libC
output/tela-R-diag-grid-dim=0121-N=058564-24thr-py_LibC.out,24,58564,234256,0.0068,0.000138,0.000047,libC
output/tela-R-diag-grid-dim=0121-N=058564-2thr-exeLibC_0.out,2,58564,234256,0.01,0.000000,0.000255,libC
output/tela-R-diag-grid-dim=0121-N=058564-2thr-exeLibC_1.out,2,58564,234256,0.01,0.000289,0.000229,libC
output/tela-R-diag-grid-dim=0121-N=058564-2thr-py_LibC.out,2,58564,234256,0.0068,0.000325,0.000216,libC
output/tela-R-diag-grid-dim=0121-N=058564-48thr-exeLibC_0.out,48,58564,234256,0.01,0.000000,0.000147,libC
output/tela-R-diag-grid-dim=0121-N=058564-48thr-exeLibC_1.out,48,58564,234256,0.01,0.000113,0.000113,libC
output/tela-R-diag-grid-dim=0121-N=058564-48thr-py_LibC.out,48,58564,234256,0.0068,0.000199,0.000055,libC
output/tela-R-diag-grid-dim=0121-N=058564-4thr-exeLibC_0.out,4,58564,234256,0.01,0.000000,0.000170,libC
output/tela-R-diag-grid-dim=0121-N=058564-4thr-exeLibC_1.out,4,58564,234256,0.01,0.000182,0.000157,libC
output/tela-R-diag-grid-dim=0121-N=058564-4thr-py_LibC.out,4,58564,234256,0.0068,0.000255,0.000127,libC
output/tela-R-diag-grid-dim=0121-N=058564-8thr-exeLibC_0.out,8,58564,234256,0.01,0.000000,0.000127,libC
output/tela-R-diag-grid-dim=0121-N=058564-8thr-exeLibC_1.out,8,58564,234256,0.01,0.000128,0.000121,libC
output/tela-R-diag-grid-dim=0121-N=058564-8thr-py_LibC.out,8,58564,234256,0.0068,0.000173,0.000085,libC
output/tela-R-hypercube-dim=0010-N=010240-16thr-exeLibC_0.out,16,10240,102400,0.10,0.000000,0.000038,libC
output/tela-R-hypercube-dim=0010-N=010240-16thr-exeLibC_1.out,16,10240,102400,0.10,0.000025,0.000031,libC
output/tela-R-hypercube-dim=0010-N=010240-16thr-py_LibC.out,16,10240,102400,0.0977,0.000053,0.000025,libC
output/tela-R-hypercube-dim=0010-N=010240-1thr-exeLibC_0.out,1,10240,102400,0.10,0.000000,0.000087,libC
output/tela-R-hypercube-dim=0010-N=010240-1thr-exeLibC_1.out,1,10240,102400,0.10,0.000170,0.000080,libC
output/tela-R-hypercube-dim=0010-N=010240-1thr-py_LibC.out,1,10240,102400,0.0977,0.000182,0.000081,libC
output/tela-R-hypercube-dim=0010-N=010240-1thr-py_SciPy.out,1,10240,102400,0.0977,0.000741,0.000101,SciPy
output/tela-R-hypercube-dim=0010-N=010240-24thr-exeLibC_0.out,24,10240,102400,0.10,0.000000,0.000045,libC
output/tela-R-hypercube-dim=0010-N=010240-24thr-exeLibC_1.out,24,10240,102400,0.10,0.000025,0.000039,libC
output/tela-R-hypercube-dim=0010-N=010240-24thr-py_LibC.out,24,10240,102400,0.0977,0.000055,0.000029,libC
output/tela-R-hypercube-dim=0010-N=010240-2thr-exeLibC_0.out,2,10240,102400,0.10,0.000000,0.000050,libC
output/tela-R-hypercube-dim=0010-N=010240-2thr-exeLibC_1.out,2,10240,102400,0.10,0.000086,0.000044,libC
output/tela-R-hypercube-dim=0010-N=010240-2thr-py_LibC.out,2,10240,102400,0.0977,0.000100,0.000044,libC
output/tela-R-hypercube-dim=0010-N=010240-48thr-exeLibC_0.out,48,10240,102400,0.10,0.000000,0.000059,libC
output/tela-R-hypercube-dim=0010-N=010240-48thr-exeLibC_1.out,48,10240,102400,0.10,0.000033,0.000054,libC
output/tela-R-hypercube-dim=0010-N=010240-48thr-py_LibC.out,48,10240,102400,0.0977,0.000075,0.000043,libC
output/tela-R-hypercube-dim=0010-N=010240-4thr-exeLibC_0.out,4,10240,102400,0.10,0.000000,0.000050,libC
output/tela-R-hypercube-dim=0010-N=010240-4thr-exeLibC_1.out,4,10240,102400,0.10,0.000048,0.000047,libC
output/tela-R-hypercube-dim=0010-N=010240-4thr-py_LibC.out,4,10240,102400,0.0977,0.000083,0.000040,libC
output/tela-R-hypercube-dim=0010-N=010240-8thr-exeLibC_0.out,8,10240,102400,0.10,0.000000,0.000042,libC
output/tela-R-hypercube-dim=0010-N=010240-8thr-exeLibC_1.out,8,10240,102400,0.10,0.000030,0.000039,libC
output/tela-R-hypercube-dim=0010-N=010240-8thr-py_LibC.out,8,10240,102400,0.0977,0.000054,0.000028,libC
output/tela-R-hypercube-dim=0012-N=049152-16thr-exeLibC_0.out,16,49152,589824,0.02,0.000000,0.000123,libC
output/tela-R-hypercube-dim=0012-N=049152-16thr-exeLibC_1.out,16,49152,589824,0.02,0.000135,0.000092,libC
output/tela-R-hypercube-dim=0012-N=049152-16thr-py_LibC.out,16,49152,589824,0.0244,0.000305,0.000079,libC
output/tela-R-hypercube-dim=0012-N=049152-1thr-exeLibC_0.out,1,49152,589824,0.02,0.000000,0.000470,libC
output/tela-R-hypercube-dim=0012-N=049152-1thr-exeLibC_1.out,1,49152,589824,0.02,0.001132,0.000436,libC
output/tela-R-hypercube-dim=0012-N=049152-1thr-py_LibC.out,1,49152,589824,0.0244,0.001597,0.000493,libC
output/tela-R-hypercube-dim=0012-N=049152-1thr-py_SciPy.out,1,49152,589824,0.0244,0.005900,0.000557,SciPy
output/tela-R-hypercube-dim=0012-N=049152-24thr-exeLibC_0.out,24,49152,589824,0.02,0.000000,0.000122,libC
output/tela-R-hypercube-dim=0012-N=049152-24thr-exeLibC_1.out,24,49152,589824,0.02,0.000112,0.000097,libC
output/tela-R-hypercube-dim=0012-N=049152-24thr-py_LibC.out,24,49152,589824,0.0244,0.000270,0.000072,libC
output/tela-R-hypercube-dim=0012-N=049152-2thr-exeLibC_0.out,2,49152,589824,0.02,0.000000,0.000271,libC
output/tela-R-hypercube-dim=0012-N=049152-2thr-exeLibC_1.out,2,49152,589824,0.02,0.000571,0.000239,libC
output/tela-R-hypercube-dim=0012-N=049152-2thr-py_LibC.out,2,49152,589824,0.0244,0.000854,0.000269,libC
output/tela-R-hypercube-dim=0012-N=049152-48thr-exeLibC_0.out,48,49152,589824,0.02,0.000000,0.000134,libC
output/tela-R-hypercube-dim=0012-N=049152-48thr-exeLibC_1.out,48,49152,589824,0.02,0.000111,0.000122,libC
output/tela-R-hypercube-dim=0012-N=049152-48thr-py_LibC.out,48,49152,589824,0.0244,0.000294,0.000090,libC
output/tela-R-hypercube-dim=0012-N=049152-4thr-exeLibC_0.out,4,49152,589824,0.02,0.000000,0.000217,libC
output/tela-R-hypercube-dim=0012-N=049152-4thr-exeLibC_1.out,4,49152,589824,0.02,0.000320,0.000196,libC
output/tela-R-hypercube-dim=0012-N=049152-4thr-py_LibC.out,4,49152,589824,0.0244,0.000795,0.000219,libC
output/tela-R-hypercube-dim=0012-N=049152-8thr-exeLibC_0.out,8,49152,589824,0.02,0.000000,0.000154,libC
output/tela-R-hypercube-dim=0012-N=049152-8thr-exeLibC_1.out,8,49152,589824,0.02,0.000195,0.000122,libC
output/tela-R-hypercube-dim=0012-N=049152-8thr-py_LibC.out,8,49152,589824,0.0244,0.000440,0.000127,libC
output/tela-R-hypercube-dim=0014-N=229376-16thr-exeLibC_0.out,16,229376,3211264,0.01,0.000000,0.000510,libC
output/tela-R-hypercube-dim=0014-N=229376-16thr-exeLibC_1.out,16,229376,3211264,0.01,0.001221,0.000427,libC
output/tela-R-hypercube-dim=0014-N=229376-16thr-py_LibC.out,16,229376,3211264,0.0061,0.001738,0.000458,libC
output/tela-R-hypercube-dim=0014-N=229376-1thr-exeLibC_0.out,1,229376,3211264,0.01,0.000000,0.003187,libC
output/tela-R-hypercube-dim=0014-N=229376-1thr-exeLibC_1.out,1,229376,3211264,0.01,0.013853,0.002842,libC
output/tela-R-hypercube-dim=0014-N=229376-1thr-py_LibC.out,1,229376,3211264,0.0061,0.015626,0.003698,libC
output/tela-R-hypercube-dim=0014-N=229376-1thr-py_SciPy.out,1,229376,3211264,0.0061,0.060976,0.004212,SciPy
output/tela-R-hypercube-dim=0014-N=229376-24thr-exeLibC_0.out,24,229376,3211264,0.01,0.000000,0.000459,libC
output/tela-R-hypercube-dim=0014-N=229376-24thr-exeLibC_1.out,24,229376,3211264,0.01,0.000967,0.000408,libC
output/tela-R-hypercube-dim=0014-N=229376-24thr-py_LibC.out,24,229376,3211264,0.0061,0.001555,0.000388,libC
output/tela-R-hypercube-dim=0014-N=229376-2thr-exeLibC_0.out,2,229376,3211264,0.01,0.000000,0.001749,libC
output/tela-R-hypercube-dim=0014-N=229376-2thr-exeLibC_1.out,2,229376,3211264,0.01,0.007483,0.001530,libC
output/tela-R-hypercube-dim=0014-N=229376-2thr-py_LibC.out,2,229376,3211264,0.0061,0.008657,0.001910,libC
output/tela-R-hypercube-dim=0014-N=229376-48thr-exeLibC_0.out,48,229376,3211264,0.01,0.000000,0.000442,libC
output/tela-R-hypercube-dim=0014-N=229376-48thr-exeLibC_1.out,48,229376,3211264,0.01,0.000639,0.000406,libC
output/tela-R-hypercube-dim=0014-N=229376-48thr-py_LibC.out,48,229376,3211264,0.0061,0.001627,0.000480,libC
output/tela-R-hypercube-dim=0014-N=229376-4thr-exeLibC_0.out,4,229376,3211264,0.01,0.000000,0.001084,libC
output/tela-R-hypercube-dim=0014-N=229376-4thr-exeLibC_1.out,4,229376,3211264,0.01,0.003786,0.001031,libC
output/tela-R-hypercube-dim=0014-N=229376-4thr-py_LibC.out,4,229376,3211264,0.0061,0.005090,0.001223,libC
output/tela-R-hypercube-dim=0014-N=229376-8thr-exeLibC_0.out,8,229376,3211264,0.01,0.000000,0.000690,libC
output/tela-R-hypercube-dim=0014-N=229376-8thr-exeLibC_1.out,8,229376,3211264,0.01,0.002219,0.000601,libC
output/tela-R-hypercube-dim=0014-N=229376-8thr-py_LibC.out,8,229376,3211264,0.0061,0.002571,0.000536,libC
output/tela-R-line-num-vert=0501-N=001000-16thr-exeLibC_0.out,16,1000,1998,0.20,0.000000,0.000015,libC
output/tela-R-line-num-vert=0501-N=001000-16thr-exeLibC_1.out,16,1000,1998,0.20,0.000008,0.000009,libC
output/tela-R-line-num-vert=0501-N=001000-16thr-py_LibC.out,16,1000,1998,0.1998,0.000015,0.000012,libC
output/tela-R-line-num-vert=0501-N=001000-1thr-exeLibC_0.out,1,1000,1998,0.20,0.000000,0.000007,libC
output/tela-R-line-num-vert=0501-N=001000-1thr-exeLibC_1.out,1,1000,1998,0.20,0.000006,0.000006,libC
output/tela-R-line-num-vert=0501-N=001000-1thr-py_LibC.out,1,1000,1998,0.1998,0.000010,0.000009,libC
output/tela-R-line-num-vert=0501-N=001000-1thr-py_SciPy.out,1,1000,1998,0.1998,0.000128,0.000011,SciPy
output/tela-R-line-num-vert=0501-N=001000-24thr-exeLibC_0.out,24,1000,1998,0.20,0.000000,0.000019,libC
output/tela-R-line-num-vert=0501-N=001000-24thr-exeLibC_1.out,24,1000,1998,0.20,0.000010,0.000011,libC
output/tela-R-line-num-vert=0501-N=001000-24thr-py_LibC.out,24,1000,1998,0.1998,0.000017,0.000013,libC
output/tela-R-line-num-vert=0501-N=001000-2thr-exeLibC_0.out,2,1000,1998,0.20,0.000000,0.000006,libC
output/tela-R-line-num-vert=0501-N=001000-2thr-exeLibC_1.out,2,1000,1998,0.20,0.000004,0.000005,libC
output/tela-R-line-num-vert=0501-N=001000-2thr-py_LibC.out,2,1000,1998,0.1998,0.000011,0.000010,libC
output/tela-R-line-num-vert=0501-N=001000-48thr-exeLibC_0.out,48,1000,1998,0.20,0.000000,0.000040,libC
output/tela-R-line-num-vert=0501-N=001000-48thr-exeLibC_1.out,48,1000,1998,0.20,0.000020,0.000021,libC
output/tela-R-line-num-vert=0501-N=001000-48thr-py_LibC.out,48,1000,1998,0.1998,0.000028,0.000020,libC
output/tela-R-line-num-vert=0501-N=001000-4thr-exeLibC_0.out,4,1000,1998,0.20,0.000000,0.000009,libC
output/tela-R-line-num-vert=0501-N=001000-4thr-exeLibC_1.out,4,1000,1998,0.20,0.000005,0.000005,libC
output/tela-R-line-num-vert=0501-N=001000-4thr-py_LibC.out,4,1000,1998,0.1998,0.000011,0.000009,libC
output/tela-R-line-num-vert=0501-N=001000-8thr-exeLibC_0.out,8,1000,1998,0.20,0.000000,0.000011,libC
output/tela-R-line-num-vert=0501-N=001000-8thr-exeLibC_1.out,8,1000,1998,0.20,0.000006,0.000006,libC
output/tela-R-line-num-vert=0501-N=001000-8thr-py_LibC.out,8,1000,1998,0.1998,0.000012,0.000010,libC
output/tela-R-line-num-vert=1001-N=002000-16thr-exeLibC_0.out,16,2000,3998,0.10,0.000000,0.000021,libC
output/tela-R-line-num-vert=1001-N=002000-16thr-exeLibC_1.out,16,2000,3998,0.10,0.000010,0.000011,libC
output/tela-R-line-num-vert=1001-N=002000-16thr-py_LibC.out,16,2000,3998,0.0999,0.000016,0.000012,libC
output/tela-R-line-num-vert=1001-N=002000-1thr-exeLibC_0.out,1,2000,3998,0.10,0.000000,0.000013,libC
output/tela-R-line-num-vert=1001-N=002000-1thr-exeLibC_1.out,1,2000,3998,0.10,0.000012,0.000011,libC
output/tela-R-line-num-vert=1001-N=002000-1thr-py_LibC.out,1,2000,3998,0.0999,0.000015,0.000013,libC
output/tela-R-line-num-vert=1001-N=002000-1thr-py_SciPy.out,1,2000,3998,0.0999,0.000148,0.000014,SciPy
output/tela-R-line-num-vert=1001-N=002000-24thr-exeLibC_0.out,24,2000,3998,0.10,0.000000,0.000022,libC
output/tela-R-line-num-vert=1001-N=002000-24thr-exeLibC_1.out,24,2000,3998,0.10,0.000012,0.000013,libC
output/tela-R-line-num-vert=1001-N=002000-24thr-py_LibC.out,24,2000,3998,0.0999,0.000020,0.000015,libC
output/tela-R-line-num-vert=1001-N=002000-2thr-exeLibC_0.out,2,2000,3998,0.10,0.000000,0.000009,libC
output/tela-R-line-num-vert=1001-N=002000-2thr-exeLibC_1.out,2,2000,3998,0.10,0.000008,0.000007,libC
output/tela-R-line-num-vert=1001-N=002000-2thr-py_LibC.out,2,2000,3998,0.0999,0.000011,0.000009,libC
output/tela-R-line-num-vert=1001-N=002000-48thr-exeLibC_0.out,48,2000,3998,0.10,0.000000,0.000041,libC
output/tela-R-line-num-vert=1001-N=002000-48thr-exeLibC_1.out,48,2000,3998,0.10,0.000028,0.000020,libC
output/tela-R-line-num-vert=1001-N=002000-48thr-py_LibC.out,48,2000,3998,0.0999,0.000033,0.000025,libC
output/tela-R-line-num-vert=1001-N=002000-4thr-exeLibC_0.out,4,2000,3998,0.10,0.000000,0.000011,libC
output/tela-R-line-num-vert=1001-N=002000-4thr-exeLibC_1.out,4,2000,3998,0.10,0.000008,0.000008,libC
output/tela-R-line-num-vert=1001-N=002000-4thr-py_LibC.out,4,2000,3998,0.0999,0.000012,0.000009,libC
output/tela-R-line-num-vert=1001-N=002000-8thr-exeLibC_0.out,8,2000,3998,0.10,0.000000,0.000013,libC
output/tela-R-line-num-vert=1001-N=002000-8thr-exeLibC_1.out,8,2000,3998,0.10,0.000009,0.000010,libC
output/tela-R-line-num-vert=1001-N=002000-8thr-py_LibC.out,8,2000,3998,0.0999,0.000013,0.000010,libC
output/tela-R-line-num-vert=2001-N=004000-16thr-exeLibC_0.out,16,4000,7998,0.05,0.000000,0.000021,libC
output/tela-R-line-num-vert=2001-N=004000-16thr-exeLibC_1.out,16,4000,7998,0.05,0.000012,0.000013,libC
output/tela-R-line-num-vert=2001-N=004000-16thr-py_LibC.out,16,4000,7998,0.0500,0.000019,0.000013,libC
output/tela-R-line-num-vert=2001-N=004000-1thr-exeLibC_0.out,1,4000,7998,0.05,0.000000,0.000024,libC
output/tela-R-line-num-vert=2001-N=004000-1thr-exeLibC_1.out,1,4000,7998,0.05,0.000023,0.000021,libC
output/tela-R-line-num-vert=2001-N=004000-1thr-py_LibC.out,1,4000,7998,0.0500,0.000027,0.000022,libC
output/tela-R-line-num-vert=2001-N=004000-1thr-py_SciPy.out,1,4000,7998,0.0500,0.000182,0.000019,SciPy
output/tela-R-line-num-vert=2001-N=004000-24thr-exeLibC_0.out,24,4000,7998,0.05,0.000000,0.000026,libC
output/tela-R-line-num-vert=2001-N=004000-24thr-exeLibC_1.out,24,4000,7998,0.05,0.000015,0.000016,libC
output/tela-R-line-num-vert=2001-N=004000-24thr-py_LibC.out,24,4000,7998,0.0500,0.000023,0.000017,libC
output/tela-R-line-num-vert=2001-N=004000-2thr-exeLibC_0.out,2,4000,7998,0.05,0.000000,0.000015,libC
output/tela-R-line-num-vert=2001-N=004000-2thr-exeLibC_1.out,2,4000,7998,0.05,0.000014,0.000013,libC
output/tela-R-line-num-vert=2001-N=004000-2thr-py_LibC.out,2,4000,7998,0.0500,0.000018,0.000014,libC
output/tela-R-line-num-vert=2001-N=004000-48thr-exeLibC_0.out,48,4000,7998,0.05,0.000000,0.000036,libC
output/tela-R-line-num-vert=2001-N=004000-48thr-exeLibC_1.out,48,4000,7998,0.05,0.000021,0.000022,libC
output/tela-R-line-num-vert=2001-N=004000-48thr-py_LibC.out,48,4000,7998,0.0500,0.000033,0.000022,libC
output/tela-R-line-num-vert=2001-N=004000-4thr-exeLibC_0.out,4,4000,7998,0.05,0.000000,0.000015,libC
output/tela-R-line-num-vert=2001-N=004000-4thr-exeLibC_1.out,4,4000,7998,0.05,0.000012,0.000011,libC
output/tela-R-line-num-vert=2001-N=004000-4thr-py_LibC.out,4,4000,7998,0.0500,0.000017,0.000012,libC
output/tela-R-line-num-vert=2001-N=004000-8thr-exeLibC_0.out,8,4000,7998,0.05,0.000000,0.000017,libC
output/tela-R-line-num-vert=2001-N=004000-8thr-exeLibC_1.out,8,4000,7998,0.05,0.000010,0.000011,libC
output/tela-R-line-num-vert=2001-N=004000-8thr-py_LibC.out,8,4000,7998,0.0500,0.000017,0.000011,libC
arquivo_saida,threads,N,nnz,densidade,tempo_permutacao,tempo_iteracoes,biblioteca
